$GNRMC,211905.00,A,4024.98737,N,00340.22308,W,0.084,,010218,,,D*7D
$GNRMC,211906.00,A,4024.98741,N,00340.22303,W,0.072,,010218,,,D*7D
$GNRMC,211907.00,A,4024.98749,N,00340.22298,W,0.025,,010218,,,D*75
$GNRMC,211908.00,A,4024.98757,N,00340.22293,W,0.027,,010218,,,D*7C
$GNRMC,211909.00,A,4024.98762,N,00340.22289,W,0.044,,010218,,,D*75
$GNRMC,211910.00,A,4024.98769,N,00340.22283,W,0.038,,010218,,,D*77
$GNRMC,211911.00,A,4024.98772,N,00340.22279,W,0.252,,010218,,,D*77
$GNRMC,211912.00,A,4024.98778,N,00340.22275,W,0.334,,010218,,,D*73
$GNRMC,211913.00,A,4024.98782,N,00340.22272,W,0.027,,010218,,,D*71
$GNRMC,211914.00,A,4024.98785,N,00340.22269,W,0.117,,010218,,,D*79
$GNRMC,211915.00,A,4024.98788,N,00340.22267,W,0.181,,010218,,,D*74
$GNRMC,211916.00,A,4024.98790,N,00340.22265,W,0.133,,010218,,,D*75
$GNRMC,211917.00,A,4024.98785,N,00340.22263,W,0.083,,010218,,,D*7C
$GNRMC,211918.00,A,4024.98775,N,00340.22262,W,0.107,,010218,,,D*70
$GNRMC,211919.00,A,4024.98764,N,00340.22261,W,0.043,,010218,,,D*73
$GNRMC,211920.00,A,4024.98751,N,00340.22261,W,0.041,,010218,,,D*7D
$GNRMC,211921.00,A,4024.98731,N,00340.22262,W,0.108,,010218,,,D*75
$GNRMC,211922.00,A,4024.98712,N,00340.22263,W,0.114,,010218,,,D*7B
$GLGSV,2,1,07,68,00,026,,74,40,138,39,75,80,347,15,76,30,326,16*60
$GNRMC,211923.00,A,4024.98692,N,00340.22264,W,0.034,,010218,,,D*77
$GLGSV,2,1,07,68,00,026,,74,40,138,39,75,80,347,16,76,30,326,16*63
$GNRMC,211924.00,A,4024.98674,N,00340.22264,W,0.155,,010218,,,D*7E
$GLGSV,2,1,07,68,00,026,,74,40,138,39,75,80,347,17,76,30,326,16*62
$GNRMC,211925.00,A,4024.98657,N,00340.22265,W,0.098,,010218,,,D*7F
$GNRMC,211926.00,A,4024.98642,N,00340.22266,W,0.027,,010218,,,D*7F
$GNRMC,214013.00,A,4024.98960,N,00340.22088,W,0.332,,010218,,,D*7F
$GNRMC,214014.00,A,4024.98970,N,00340.22099,W,0.191,,010218,,,D*72
$GNRMC,214015.00,A,4024.98975,N,00340.22111,W,0.242,,010218,,,D*7A
$GNRMC,214016.00,A,4024.98979,N,00340.22121,W,0.268,,010218,,,D*7E
$GNRMC,214017.00,A,4024.98990,N,00340.22128,W,0.024,,010218,,,D*7B
$GNRMC,214018.00,A,4024.98993,N,00340.22138,W,0.084,,010218,,,D*7C
$GNRMC,214019.00,A,4024.98997,N,00340.22150,W,0.042,,010218,,,D*7D
$GNRMC,214020.00,A,4024.99005,N,00340.22157,W,0.015,,010218,,,D*71
$GNRMC,214021.00,A,4024.99015,N,00340.22166,W,0.110,,010218,,,D*77
$GNRMC,214022.00,A,4024.99024,N,00340.22174,W,0.014,,010218,,,D*70
$GNRMC,214023.00,A,4024.99034,N,00340.22184,W,0.100,,010218,,,D*7B
$GNRMC,214024.00,A,4024.99041,N,00340.22192,W,0.056,,010218,,,D*7B
$GNRMC,214025.00,A,4024.99048,N,00340.22201,W,0.079,,010218,,,D*77
$GNRMC,214026.00,A,4024.99052,N,00340.22211,W,0.120,,010218,,,D*73
$GNRMC,214027.00,A,4024.99057,N,00340.22221,W,0.208,,010218,,,D*7D
$GNRMC,214028.00,A,4024.99055,N,00340.22229,W,0.023,,010218,,,D*73
$GNRMC,214029.00,A,4024.99062,N,00340.22238,W,0.109,,010218,,,D*7F
$GNRMC,214030.00,A,4024.99057,N,00340.22252,W,0.054,,010218,,,D*74
$GNRMC,214031.00,A,4024.99047,N,00340.22263,W,0.103,,010218,,,D*75
$GNRMC,214032.00,A,4024.99043,N,00340.22274,W,0.137,,010218,,,D*73
$GNRMC,214033.00,A,4024.99043,N,00340.22289,W,0.069,,010218,,,D*7A
$GNRMC,214034.00,A,4024.99040,N,00340.22303,W,0.055,,010218,,,D*72
$GNRMC,214035.00,A,4024.99039,N,00340.22315,W,0.039,,010218,,,D*70
$GNRMC,214036.00,A,4024.99033,N,00340.22325,W,0.087,,010218,,,D*7F
$GNRMC,214037.00,A,4024.99032,N,00340.22333,W,0.059,,010218,,,D*7B
$GNRMC,214038.00,A,4024.99050,N,00340.22344,W,0.039,,010218,,,D*76
$GNRMC,214039.00,A,4024.99066,N,00340.22367,W,0.059,,010218,,,D*75
$GNRMC,214040.00,A,4024.99068,N,00340.22377,W,0.035,,010218,,,D*7E
$GNRMC,214041.00,A,4024.99055,N,00340.22387,W,0.125,,010218,,,D*7E
$GNRMC,214042.00,A,4024.99049,N,00340.22396,W,0.166,,010218,,,D*77
$GNRMC,214043.00,A,4024.99049,N,00340.22405,W,0.111,,010218,,,D*7B
$GNRMC,214044.00,A,4024.99048,N,00340.22414,W,0.033,,010218,,,D*7C
$GNRMC,214045.00,A,4024.99049,N,00340.22423,W,0.067,,010218,,,D*79
$GNRMC,214046.00,A,4024.99055,N,00340.22430,W,0.005,,010218,,,D*71
$GNRMC,214047.00,A,4024.99058,N,00340.22436,W,0.016,,010218,,,D*79
$GNRMC,214048.00,A,4024.99064,N,00340.22441,W,0.051,,010218,,,D*7A
$GNRMC,214049.00,A,4024.99076,N,00340.22442,W,0.038,,010218,,,D*74
$GNRMC,214050.00,A,4024.99093,N,00340.22442,W,0.055,,010218,,,D*7C
$GNRMC,214051.00,A,4024.99111,N,00340.22441,W,0.029,,010218,,,D*7E
$GNRMC,214052.00,A,4024.99124,N,00340.22440,W,0.015,,010218,,,D*75
$GNRMC,214053.00,A,4024.99146,N,00340.22437,W,0.088,,010218,,,D*74
$GNRMC,214054.00,A,4024.99172,N,00340.22433,W,0.009,,010218,,,D*79
$GNRMC,214055.00,A,4024.99199,N,00340.22426,W,0.045,,010218,,,D*71
$GNRMC,214056.00,A,4024.99232,N,00340.22420,W,0.041,,010218,,,D*72
$GNRMC,214057.00,A,4024.99267,N,00340.22412,W,0.061,,010218,,,D*70
$GNRMC,214058.00,A,4024.99300,N,00340.22405,W,0.085,,010218,,,D*73
$GNRMC,214059.00,A,4024.99332,N,00340.22397,W,0.061,,010218,,,D*75
$GNRMC,214100.00,A,4024.99370,N,00340.22387,W,0.044,,010218,,,D*78
$GNRMC,214101.00,A,4024.99405,N,00340.22380,W,0.113,,010218,,,D*78
$GNRMC,214102.00,A,4024.99439,N,00340.22369,W,0.158,,010218,,,D*7C
$GNRMC,214103.00,A,4024.99457,N,00340.22366,W,0.065,,010218,,,D*75
$GNRMC,214104.00,A,4024.99474,N,00340.22362,W,0.119,,010218,,,D*7D
$GNRMC,214105.00,A,4024.99488,N,00340.22362,W,0.052,,010218,,,D*71
$GNRMC,214106.00,A,4024.99490,N,00340.22360,W,0.071,,010218,,,D*78
$GNRMC,214107.00,A,4024.99514,N,00340.22360,W,0.028,,010218,,,D*78
$GNRMC,214108.00,A,4024.99532,N,00340.22359,W,0.129,,010218,,,D*79
$GNRMC,214109.00,A,4024.99547,N,00340.22354,W,0.214,,010218,,,D*7A
$GNRMC,214110.00,A,4024.99564,N,00340.22350,W,0.295,,010218,,,D*7E
$GNRMC,214111.00,A,4024.99592,N,00340.22348,W,0.209,,010218,,,D*7A
$GNRMC,214112.00,A,4024.99610,N,00340.22347,W,0.014,,010218,,,D*71
$GNRMC,214113.00,A,4024.99645,N,00340.22344,W,0.035,,010218,,,D*70
$GNRMC,214114.00,A,4024.99691,N,00340.22339,W,0.075,,010218,,,D*70
$GNRMC,214115.00,A,4024.99738,N,00340.22334,W,0.141,,010218,,,D*78
$GNRMC,214116.00,A,4024.99785,N,00340.22329,W,0.303,,010218,,,D*75
$GNRMC,214117.00,A,4024.99887,N,00340.22306,W,0.395,,010218,,,D*7B
$GNRMC,214118.00,A,4025.00018,N,00340.22276,W,0.506,75.85,010218,,,D*50
$GNRMC,215018.00,A,4024.99697,N,00340.22149,W,0.196,,010218,,,D*73
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.66,1.01,1.32*13
$GNRMC,215019.00,A,4024.99708,N,00340.22111,W,0.126,,010218,,,D*73
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.78,1.09,1.40*11
$GNRMC,215020.00,A,4024.99722,N,00340.22072,W,0.171,,010218,,,D*77
$GNRMC,215021.00,A,4024.99730,N,00340.22038,W,0.128,,010218,,,D*77
$GNRMC,215022.00,A,4024.99732,N,00340.22012,W,0.083,,010218,,,D*7E
$GNRMC,215023.00,A,4024.99740,N,00340.21991,W,0.075,,010218,,,D*72
$GNRMC,215024.00,A,4024.99744,N,00340.21969,W,0.106,,010218,,,D*73
$GNRMC,215025.00,A,4024.99738,N,00340.21949,W,0.077,,010218,,,D*7C
$GNRMC,215026.00,A,4024.99737,N,00340.21930,W,0.061,,010218,,,D*79
$GNRMC,215027.00,A,4024.99734,N,00340.21914,W,0.154,,010218,,,D*7A
$GNRMC,215028.00,A,4024.99725,N,00340.21899,W,0.022,,010218,,,D*71
$GNRMC,215029.00,A,4024.99722,N,00340.21885,W,0.062,,010218,,,D*7E
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.43,0.86,1.14*1E
$GNRMC,215030.00,A,4024.99730,N,00340.21874,W,0.099,,010218,,,D*7F
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.85,1.23,1.38*14
$GNRMC,215031.00,A,4024.99743,N,00340.21863,W,0.111,,010218,,,D*7D
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.85,1.23,1.38*14
$GNRMC,215032.00,A,4024.99750,N,00340.21855,W,0.052,,010218,,,D*7F
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.85,1.23,1.38*14
$GNRMC,215033.00,A,4024.99760,N,00340.21848,W,0.269,,010218,,,D*7B
$GNRMC,215034.00,A,4024.99763,N,00340.21845,W,0.086,,010218,,,D*71
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.36,0.79,1.11*19
$GNRMC,215035.00,A,4024.99776,N,00340.21843,W,0.058,,010218,,,D*71
$GNRMC,215036.00,A,4024.99785,N,00340.21838,W,0.017,,010218,,,D*79
$GNRMC,215037.00,A,4024.99797,N,00340.21837,W,0.108,,010218,,,D*7B
$GNRMC,215038.00,A,4024.99805,N,00340.21839,W,0.064,,010218,,,D*75
$GNRMC,215039.00,A,4024.99815,N,00340.21842,W,0.020,,010218,,,D*79
$GNRMC,215040.00,A,4024.99819,N,00340.21846,W,0.049,,010218,,,D*70
$GNRMC,215041.00,A,4024.99828,N,00340.21854,W,0.052,,010218,,,D*7A
$GNRMC,215042.00,A,4024.99843,N,00340.21863,W,0.057,,010218,,,D*75
$GNRMC,215043.00,A,4024.99862,N,00340.21873,W,0.101,,010218,,,D*74
$GNRMC,215044.00,A,4024.99880,N,00340.21883,W,0.105,,010218,,,D*74
$GNRMC,215045.00,A,4024.99894,N,00340.21892,W,0.120,,010218,,,D*77
$GNRMC,215046.00,A,4024.99902,N,00340.21896,W,0.118,,010218,,,D*75
$GNRMC,215047.00,A,4024.99937,N,00340.21911,W,0.272,,010218,,,D*73
$GNGSA,A,3,86,74,85,75,84,,,,,,,,2.75,1.62,2.22*15
$GNRMC,215048.00,A,4024.99958,N,00340.21919,W,0.226,,010218,,,D*7C
$GNGSA,A,3,86,74,85,75,84,,,,,,,,3.18,2.18,2.32*10
$GNRMC,215049.00,A,4024.99981,N,00340.21927,W,0.258,,010218,,,D*7D
$GNGSA,A,3,86,74,85,75,84,,,,,,,,2.75,1.62,2.22*15
$GNRMC,215050.00,A,4025.00002,N,00340.21934,W,0.259,,010218,,,D*75
$GNGSA,A,3,86,74,85,75,84,,,,,,,,2.75,1.62,2.22*15
$GNRMC,215051.00,A,4025.00019,N,00340.21940,W,0.224,,010218,,,D*77
$GNGSA,A,3,86,74,85,75,84,,,,,,,,3.18,2.18,2.32*10
$GNRMC,215052.00,A,4025.00046,N,00340.21953,W,0.162,,010218,,,D*7D
$GNGSA,A,3,86,74,85,75,84,,,,,,,,2.75,1.62,2.22*15
$GNRMC,215053.00,A,4025.00065,N,00340.21963,W,0.136,,010218,,,D*7F
$GNGSA,A,3,86,74,85,75,84,,,,,,,,2.75,1.62,2.22*15
$GNRMC,215054.00,A,4025.00095,N,00340.21974,W,0.311,,010218,,,D*76
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.80,1.19,1.35*15
$GNRMC,215055.00,A,4025.00112,N,00340.21982,W,0.074,,010218,,,D*70
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.80,1.19,1.35*15
$GNRMC,215056.00,A,4025.00139,N,00340.21996,W,0.079,,010218,,,D*72
$GNGSA,A,3,86,74,85,75,84,,,,,,,,1.80,1.19,1.35*15
$GNRMC,215057.00,A,4025.00163,N,00340.22006,W,0.041,,010218,,,D*74
$GNRMC,215058.00,A,4025.00184,N,00340.22012,W,0.012,,010218,,,D*71
$GNRMC,215059.00,A,4025.00204,N,00340.22018,W,0.048,,010218,,,D*7E
$GPGSV,4,1,14,05,04,039,20,16,33,306,,18,08,142,,20,18,091,26*73
$GNRMC,215100.00,A,4025.00230,N,00340.22029,W,0.194,,010218,,,D*76
$GPGSV,4,1,14,05,04,039,21,16,33,306,,18,08,142,,20,18,091,26*72
